lon_lo,lat_la,top_tprt,avrg_wind_ve,avrg_hd,top_hd,msrm_dt,de_rnfl_qy,sqre_no,frfire_occrrnc_envrn_ix,pmntn_co,su_center_dstnc_lt,ic_center_dstnc_lt,dj_center_dstnc_lt,dg_center_dstnc_lt,bs_center_dstnc_lt,us_center_dstnc_lt,gj_center_dstnc_lt,bcity_center_avrg_dstnc_lt,km_cnvr_dstnc_lt,sqre_center_antcty_hg,sqre_clinc_val_co,tpgrph_ise_lc_at,frfire_occrrnc_se,frfire_occrrnc_day,frfire_frpout_reqre_time_pd,damge_area,dmge_am,frfr_ocrn_yn
111541.24336,451563.93820,17.9663636363636364,2.2303723986856517,68.4271741511500548,92.4761719605695509,all,3.5701423877327492,1255,84.0800383351588171,0,84846.340000000000,61736.350000000000,184103.370000000000,297841.530000000000,381292.000000000000,370400.250000000000,279828.680000000000,61736.350000000000,61.8500000000000000,0.00000000000000000000,7,0,all,all,,,,0
111541.24336,456557.05448,17.9458543263964951,2.2263198247535597,68.4333296823658269,92.4784939759036145,all,3.5670536692223439,1189,84.0782256297918949,0,84993.130000000000,63133.950000000000,187923.210000000000,301046.980000000000,384774.260000000000,373450.240000000000,284642.920000000000,63133.950000000000,63.2500000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,461550.17076,17.9303231106243154,2.2230503833515882,68.4379572836801752,92.4802026286966046,all,3.5647973713033954,1123,84.0767196056955093,0,85432.000000000000,64886.640000000000,191796.960000000000,304300.590000000000,388289.500000000000,376541.740000000000,289463.220000000000,64886.640000000000,65.0000000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,466543.28704,17.9231051478641840,2.2215936473165389,68.4400711938663746,92.4809309967141292,all,3.5636527929901424,1057,84.0759255202628697,0,86158.470000000000,66966.550000000000,195721.430000000000,307600.840000000000,391836.820000000000,379673.740000000000,294289.280000000000,66966.550000000000,67.0900000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,471536.40332,17.9261445783132530,2.2220536692223439,68.4392880613362541,92.4806188389923330,all,3.5641566265060241,991,84.0762431544359255,0,87165.360000000000,69344.250000000000,199693.620000000000,310946.240000000000,395415.380000000000,382845.240000000000,299120.830000000000,69344.250000000000,69.4700000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,476529.51960,17.9379134720700986,2.2245454545454545,68.4356626506024096,92.4793483023001095,all,3.5659419496166484,925,84.0772836801752464,0,88443.100000000000,71990.230000000000,203710.750000000000,314335.360000000000,399024.330000000000,386055.270000000000,303957.600000000000,71990.230000000000,72.1200000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,481522.63588,17.9567743702081051,2.2286363636363636,68.4300930996714129,92.4773055859802848,all,3.5687075575027382,859,84.0792716319824754,0,89980.140000000000,74876.060000000000,207770.220000000000,317766.790000000000,402662.840000000000,389302.860000000000,308799.350000000000,74876.060000000000,75.0100000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,486515.75216,17.9783515881708653,2.2329956188389923,68.4235815991237678,92.4749726177437021,all,3.5718181818181818,793,84.0812322015334064,0,91763.450000000000,77975.100000000000,211869.570000000000,321239.180000000000,406330.140000000000,392587.100000000000,313645.840000000000,77975.100000000000,78.1200000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,491508.86844,17.9973713033953998,2.2368400876232202,68.4177601314348302,92.4728313253012048,all,3.5745947426067908,727,84.0830065717415115,0,93778.990000000000,81262.980000000000,216006.550000000000,324751.210000000000,410025.430000000000,395907.070000000000,318496.860000000000,81262.980000000000,81.4100000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,496501.98471,18.0083515881708653,2.2391292442497262,68.4145564074479737,92.4716593647316539,all,3.5761007667031763,661,84.0839211391018620,0,96012.130000000000,84717.710000000000,220179.040000000000,328301.620000000000,413747.980000000000,399261.880000000000,323352.210000000000,84717.710000000000,84.8700000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,501495.10099,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,595,84.0840032858707558,0,98448.070000000000,88319.710000000000,224385.050000000000,331889.170000000000,417497.060000000000,402650.660000000000,328211.700000000000,88319.710000000000,88.4800000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,506488.21727,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,529,84.0840032858707558,0,101072.140000000000,92051.690000000000,228622.730000000000,335512.660000000000,421271.950000000000,406072.550000000000,333075.130000000000,92051.690000000000,92.2200000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,511481.33355,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,463,84.0840032858707558,0,103870.090000000000,95898.480000000000,232890.360000000000,339170.950000000000,425071.980000000000,409526.730000000000,337942.350000000000,95898.480000000000,96.0700000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,516474.44983,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,397,84.0840032858707558,0,106828.250000000000,99846.810000000000,237186.310000000000,342862.930000000000,428896.460000000000,413012.390000000000,342813.190000000000,99846.810000000000,100.0300000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,521467.56611,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,331,84.0840032858707558,0,109933.700000000000,103885.110000000000,241509.080000000000,346587.510000000000,432744.760000000000,416528.730000000000,347687.500000000000,103885.110000000000,104.0700000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,526460.68239,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,265,84.0840032858707558,0,113174.310000000000,108003.280000000000,245857.260000000000,350343.660000000000,436616.240000000000,420074.990000000000,352565.130000000000,108003.280000000000,108.2000000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,531453.79867,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,199,84.0840032858707558,0,116538.800000000000,112192.530000000000,250229.510000000000,354130.370000000000,440510.290000000000,423650.420000000000,357445.960000000000,112192.530000000000,112.4000000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,536446.91495,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,133,84.0840032858707558,0,120016.750000000000,116445.180000000000,254624.590000000000,357946.670000000000,444426.320000000000,427254.270000000000,362329.840000000000,116445.180000000000,116.6600000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,541440.03123,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,67,84.0840032858707558,0,123598.600000000000,120754.540000000000,259041.360000000000,361791.630000000000,448363.750000000000,430885.850000000000,367216.660000000000,120754.540000000000,120.9700000000000000,0.00000000000000000000,0,0,all,all,,,,0
111541.24336,546433.14751,18.0092004381161008,2.2392825848849945,68.4143263964950712,92.4714731653888280,all,3.5762376779846659,1,84.0840032858707558,0,127275.560000000000,125114.750000000000,263478.700000000000,365664.340000000000,452322.030000000000,434544.450000000000,372106.300000000000,125114.750000000000,125.3400000000000000,0.00000000000000000000,0,0,all,all,,,,0
116532.20451,72087.10099,17.9844414019715225,2.2790306681270537,68.7504654983570646,92.7060186199342826,all,3.5937020810514786,6272,84.0474424972617744,0,387788.020000000000,368608.860000000000,265741.860000000000,294011.560000000000,292959.510000000000,328260.720000000000,130188.350000000000,130188.350000000000,130.4200000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,77080.21727,17.9203669222343921,2.3725136911281490,69.1629025191675794,92.9648740416210296,all,3.6225191675794085,6206,83.9993921139101862,0,382903.300000000000,363672.200000000000,261247.530000000000,290814.300000000000,291038.440000000000,325936.030000000000,126003.820000000000,126003.820000000000,126.2300000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,82073.33355,17.8331872946330778,2.4987349397590361,69.6916374589266156,93.2927053669222344,all,3.6603340635268346,6140,83.9351971522453450,0,378021.410000000000,358737.100000000000,256771.630000000000,287668.170000000000,289190.820000000000,323671.680000000000,121880.200000000000,121880.200000000000,122.1000000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,87066.44983,17.7341182913472070,2.6423220153340635,70.2926506024096386,93.6651861993428258,all,3.7035651697699890,6074,83.8578094194961665,0,373142.470000000000,353803.620000000000,252315.140000000000,284574.880000000000,287418.070000000000,321468.940000000000,117823.880000000000,117823.880000000000,118.0400000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,92059.56611,17.6356900328587076,2.7853723986856517,70.9128915662650602,94.0528751369112815,all,3.7472727272727273,6008,83.7704490690032859,0,368266.580000000000,348871.850000000000,247879.100000000000,281536.160000000000,285721.600000000000,319329.080000000000,113842.050000000000,113842.050000000000,114.0500000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,97052.68239,17.5539594742606791,2.9053943044906900,71.4886363636363636,94.4267853231106243,all,3.7905695509309967,5942,83.6834611171960570,0,363393.880000000000,343941.840000000000,243464.650000000000,278553.800000000000,284102.760000000000,317253.380000000000,109942.800000000000,109942.800000000000,110.1400000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,102045.79867,17.5055093099671413,2.9785706462212486,71.9456407447973713,94.7574096385542169,all,3.8152628696604600,5876,83.6119879518072289,0,358524.490000000000,339013.680000000000,239072.960000000000,275629.620000000000,282562.890000000000,315243.100000000000,106135.240000000000,106135.240000000000,106.3300000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,107038.91495,17.4914567360350493,3.0034337349397590,72.2138828039430449,94.9799616648411829,all,3.8238663745892662,5810,83.5705476451259584,0,353658.550000000000,334087.450000000000,234705.330000000000,272765.510000000000,281103.280000000000,313299.510000000000,102429.600000000000,102429.600000000000,102.6200000000000000,0.00000000000000000000,3,0,all,all,,,,0
116532.20451,112032.03123,17.5044468784227820,2.9972015334063527,72.3805257393209200,95.1479025191675794,all,3.8103559693318729,5744,83.5507721796276013,0,348796.210000000000,329163.240000000000,230363.110000000000,269963.360000000000,279725.200000000000,311423.860000000000,98837.330000000000,98837.330000000000,99.0200000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,117025.14751,17.5409912376779847,2.9641730558598028,72.4418674698795181,95.2468729463307777,all,3.7766484118291347,5678,83.5531872946330778,0,343937.620000000000,324241.130000000000,226047.780000000000,267225.140000000000,278429.850000000000,309617.370000000000,95371.250000000000,95371.250000000000,95.5400000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,122018.26378,17.5987130339539978,2.9058707557502738,72.4140525739320920,95.2825794085432640,all,3.7277820372398686,5612,83.5717907995618839,0,339082.930000000000,319321.230000000000,221760.900000000000,264552.830000000000,277218.400000000000,307881.260000000000,92045.610000000000,92045.610000000000,92.2100000000000000,55.9000000000000000,3,1,all,all,,,,0
116532.20451,127011.38006,17.6712595837897043,2.8286363636363636,72.3284720700985761,95.2736144578313253,all,3.6707009857612267,5546,83.5984173055859803,0,334232.320000000000,314403.630000000000,217504.150000000000,261948.430000000000,276091.940000000000,306216.740000000000,88876.190000000000,88876.190000000000,89.0400000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,132004.49634,17.7503395399780942,2.7421358159912377,72.2024644030668127,95.2305476451259584,all,3.6121303395399781,5480,83.6275629791894852,0,329385.970000000000,309488.460000000000,213279.340000000000,259414.010000000000,275051.530000000000,304624.970000000000,85880.270000000000,85880.270000000000,86.0400000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,136997.61262,17.8276341730558598,2.6539156626506024,72.0373329682365827,95.1566703176341731,all,3.5551971522453450,5414,83.6591785323110624,0,324544.070000000000,304575.820000000000,209088.400000000000,256951.620000000000,274098.130000000000,303107.110000000000,83076.640000000000,83076.640000000000,83.2300000000000000,2.5400000000000000,2,1,all,all,,,,0
116532.20451,141990.72890,17.8978368017524644,2.5683461117196057,71.8254107338444688,95.0531708652792990,all,3.5135213581599124,5348,83.6942606790799562,0,319706.820000000000,299665.840000000000,204933.420000000000,254563.360000000000,273232.670000000000,301664.260000000000,80485.390000000000,80485.390000000000,80.6300000000000000,9.0600000000000000,3,1,all,all,,,,0
116532.20451,146983.84518,17.9493866374589266,2.4988828039430449,71.5573877327491785,94.8964129244249726,all,3.4850930996714129,5282,83.7329791894852136,0,314874.440000000000,294758.650000000000,200816.620000000000,252251.340000000000,272455.980000000000,300297.520000000000,78127.650000000000,78127.650000000000,78.2700000000000000,0.00000000000000000000,3,0,all,all,,,,0
116532.20451,151976.96146,17.9687130339539978,2.4626725082146769,71.2453340635268346,94.6726670317634173,all,3.4722453450164294,5216,83.7717086527929901,0,310047.150000000000,289854.400000000000,196740.400000000000,250017.670000000000,271768.830000000000,299007.910000000000,76025.150000000000,76025.150000000000,76.1600000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,156970.07774,17.9634063526834611,2.4511062431544359,70.9136746987951807,94.4074151150054765,all,3.4840690032858708,5150,83.8097754654983571,0,305225.200000000000,284953.240000000000,192707.340000000000,247864.460000000000,271171.880000000000,297796.450000000000,74199.600000000000,74199.600000000000,74.3300000000000000,42.0100000000000000,3,1,all,all,,,,0
116532.20451,161963.19402,17.9715005476451260,2.4141840087623220,70.4800492880613363,94.0714512595837897,all,3.5000383351588171,5084,83.8604654983570646,0,300408.840000000000,280055.320000000000,188720.210000000000,245793.840000000000,270665.750000000000,296664.090000000000,72671.860000000000,72671.860000000000,72.8000000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,166956.31030,17.9813033953997809,2.3701697699890471,69.9663417305585980,93.6768455640744797,all,3.5192990142387733,5018,83.9183351588170865,0,295598.350000000000,275160.830000000000,184781.970000000000,243807.910000000000,270250.930000000000,295611.740000000000,71461.040000000000,71461.040000000000,71.5900000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,171949.42658,17.9941018619934283,2.3211829134720701,69.4277382256297919,93.2769331872946331,all,3.5409419496166484,4952,83.9772453450164294,0,290794.010000000000,270269.940000000000,180895.820000000000,241908.750000000000,269927.850000000000,294640.260000000000,70583.460000000000,70583.460000000000,70.7100000000000000,0.00000000000000000000,7,0,all,all,,,,0
116532.20451,176942.54285,18.0074753559693319,2.2740251916757941,68.9316429353778751,92.9199014238773275,all,3.5619167579408543,4886,84.0306516976998905,0,285996.140000000000,265382.870000000000,177065.190000000000,240098.410000000000,269696.850000000000,293750.450000000000,70051.630000000000,70051.630000000000,70.1800000000000000,0.86000000000000000000,2,1,all,all,,,,0
116532.20451,181935.65913,18.0196659364731654,2.2349945235487404,68.5416046002190581,92.6491730558598028,all,3.5795125958378970,4820,84.0717360350492881,0,281205.070000000000,260499.810000000000,173293.760000000000,238378.940000000000,269558.150000000000,292943.060000000000,69873.460000000000,69873.460000000000,70.0000000000000000,0.00000000000000000000,7,0,all,all,,,,0
